Date,Time,Load,Temperature,Wind Speed,fload,fTemperature,fWind Speed
2/15/2004,22:00,48.34987952,39.43326109,4.771156221,58.71559633,11,0
2/15/2004,23:00,39.58687585,57.79917971,5.419641152,46.17737003,8,0
2/16/2004,0:00,20.34812551,39.87319681,2.89879898,35.47400612,7,0
2/16/2004,1:00,14.95459021,39.51765447,0.125210403,32.11009174,6,0
2/16/2004,2:00,14.90905782,40.92222379,5.520846892,31.19266055,5,0
2/16/2004,3:00,12.61703471,38.9072485,0.375667131,28.74617737,4,0
2/16/2004,4:00,14.79507558,30.00872819,0.172435251,32.11009174,4,0
2/16/2004,5:00,29.3509921,28.7688063,0.678403487,41.28440367,3,0
2/16/2004,6:00,63.21810073,30.45759047,1.084191848,54.43425076,2,0
2/16/2004,7:00,68.71102076,27.57605815,0.429864401,64.52599388,2,0
2/16/2004,8:00,56.68886138,32.99773458,0.06482281,74.31192661,4,0
2/16/2004,9:00,54.9601007,35.48046719,0.743067152,81.03975535,10,0
2/16/2004,10:00,60.31934509,40.83186652,0.723960707,82.26299694,14,0
2/16/2004,11:00,66.57730003,45.35602071,3.309443854,81.95718654,19,8
2/16/2004,12:00,69.91836611,65.35440996,1.066114438,73.39449541,21,6
2/16/2004,13:00,62.74670107,70.5211738,2.197267551,70.64220183,23,5
2/16/2004,14:00,59.92302373,53.41163347,6.686597305,64.22018349,25,5
2/16/2004,15:00,59.09978846,53.27849365,2.692913862,61.77370031,27,7
2/16/2004,16:00,58.39826654,58.79568723,0.094225601,66.05504587,28,5
2/16/2004,17:00,82.90526364,69.84416912,3.035427151,84.09785933,27,5
2/16/2004,18:00,112.4911979,63.67721251,2.43244374,100,26,3
2/16/2004,19:00,92.55459504,53.0218245,7.211194634,96.94189602,23,0
2/16/2004,20:00,69.98578346,45.46403258,5.25248112,89.60244648,20,0
2/16/2004,21:00,74.19535641,56.36164286,5.095677701,76.75840979,18,0
2/16/2004,22:00,49.61177741,43.13919815,6.382137817,59.02140673,16,0
2/16/2004,23:00,25.9419464,49.76200187,7.941497908,44.03669725,14,0
2/17/2004,0:00,17.54812041,40.45027514,10.25642217,33.33333333,12,0
2/17/2004,1:00,16.98436282,34.66689534,4.411067681,27.82874618,11,0
